listing_id,id_customer,last_action_time,last_action,action_detail
18717193,f4ef74a2ec054c85549e2ed402b92098625563bd229c0e4043b7b96a2abf2e42,2021-09-01 12:03:53.110000,type in search field,non signé / unsigned
18717193,f4ef74a2ec054c85549e2ed402b92098625563bd229c0e4043b7b96a2abf2e42,2021-09-01 12:03:46.140000,tap search field,
18717193,f4ef74a2ec054c85549e2ed402b92098625563bd229c0e4043b7b96a2abf2e42,2021-09-01 12:03:45.132000,select category,dresses
18717193,f4ef74a2ec054c85549e2ed402b92098625563bd229c0e4043b7b96a2abf2e42,2021-09-01 12:03:42.123000,select universe,womenswear
18717193,f4ef74a2ec054c85549e2ed402b92098625563bd229c0e4043b7b96a2abf2e42,2021-09-01 12:03:39.801000,start deposit,
18717193,f4ef74a2ec054c85549e2ed402b92098625563bd229c0e4043b7b96a2abf2e42,2021-09-01 12:03:39.787000,tap add deposit,
18717205,f4ef74a2ec054c85549e2ed402b92098625563bd229c0e4043b7b96a2abf2e42,2021-09-01 12:19:09.367000,delete draft,
18717205,f4ef74a2ec054c85549e2ed402b92098625563bd229c0e4043b7b96a2abf2e42,2021-09-01 12:19:06.965000,tap back button,
18717205,f4ef74a2ec054c85549e2ed402b92098625563bd229c0e4043b7b96a2abf2e42,2021-09-01 12:17:06.531000,select field,sub-category
18717205,f4ef74a2ec054c85549e2ed402b92098625563bd229c0e4043b7b96a2abf2e42,2021-09-01 12:17:05.523000,start information,
18717205,f4ef74a2ec054c85549e2ed402b92098625563bd229c0e4043b7b96a2abf2e42,2021-09-01 12:17:05.485000,select step,informations
18717205,f4ef74a2ec054c85549e2ed402b92098625563bd229c0e4043b7b96a2abf2e42,2021-09-01 12:17:04.342000,create draft,women's coat
18717205,f4ef74a2ec054c85549e2ed402b92098625563bd229c0e4043b7b96a2abf2e42,2021-09-01 12:17:00.334000,select brand from results,barbour
18717205,f4ef74a2ec054c85549e2ed402b92098625563bd229c0e4043b7b96a2abf2e42,2021-09-01 12:17:00.309000,type in search field,barbour
18717205,f4ef74a2ec054c85549e2ed402b92098625563bd229c0e4043b7b96a2abf2e42,2021-09-01 12:16:56.597000,tap search field,
18717205,f4ef74a2ec054c85549e2ed402b92098625563bd229c0e4043b7b96a2abf2e42,2021-09-01 12:16:55.484000,select category,coats
18717205,f4ef74a2ec054c85549e2ed402b92098625563bd229c0e4043b7b96a2abf2e42,2021-09-01 12:16:51.989000,expand menu,clothing
18717205,f4ef74a2ec054c85549e2ed402b92098625563bd229c0e4043b7b96a2abf2e42,2021-09-01 12:16:50.363000,select universe,womenswear
18717205,f4ef74a2ec054c85549e2ed402b92098625563bd229c0e4043b7b96a2abf2e42,2021-09-01 12:16:47.404000,start deposit,
18717205,f4ef74a2ec054c85549e2ed402b92098625563bd229c0e4043b7b96a2abf2e42,2021-09-01 12:16:47.391000,tap add deposit,
18717358,f069bcad8a7019f8fc71088b6cceda89d34c293c20b42ee366f4bb4f672f82da,2021-09-01 12:25:37.548000,tap back button,
18717358,f069bcad8a7019f8fc71088b6cceda89d34c293c20b42ee366f4bb4f672f82da,2021-09-01 12:25:34.077000,select step,condition_price
18717358,f069bcad8a7019f8fc71088b6cceda89d34c293c20b42ee366f4bb4f672f82da,2021-09-01 12:25:33.179000,confirm information,
18717358,f069bcad8a7019f8fc71088b6cceda89d34c293c20b42ee366f4bb4f672f82da,2021-09-01 12:25:33.105000,tap cta,confirm this step
18717358,f069bcad8a7019f8fc71088b6cceda89d34c293c20b42ee366f4bb4f672f82da,2021-09-01 12:25:27.692000,select field,sub-category
18717358,f069bcad8a7019f8fc71088b6cceda89d34c293c20b42ee366f4bb4f672f82da,2021-09-01 12:25:26.494000,start information,
18717358,f069bcad8a7019f8fc71088b6cceda89d34c293c20b42ee366f4bb4f672f82da,2021-09-01 12:25:26.450000,select step,informations
18717358,f069bcad8a7019f8fc71088b6cceda89d34c293c20b42ee366f4bb4f672f82da,2021-09-01 12:25:16.137000,start condition & price,
18717358,f069bcad8a7019f8fc71088b6cceda89d34c293c20b42ee366f4bb4f672f82da,2021-09-01 12:25:16.090000,tap cta,next
18717358,f069bcad8a7019f8fc71088b6cceda89d34c293c20b42ee366f4bb4f672f82da,2021-09-01 12:25:15.583000,select condition,"never worn, with tag"
18717358,f069bcad8a7019f8fc71088b6cceda89d34c293c20b42ee366f4bb4f672f82da,2021-09-01 12:25:12.217000,select field,printed
18717358,f069bcad8a7019f8fc71088b6cceda89d34c293c20b42ee366f4bb4f672f82da,2021-09-01 12:25:08.522000,select field,colour
18717358,f069bcad8a7019f8fc71088b6cceda89d34c293c20b42ee366f4bb4f672f82da,2021-09-01 12:25:06.161000,select field,material
18717358,f069bcad8a7019f8fc71088b6cceda89d34c293c20b42ee366f4bb4f672f82da,2021-09-01 12:25:00.982000,create draft,women's handbag
18717358,f069bcad8a7019f8fc71088b6cceda89d34c293c20b42ee366f4bb4f672f82da,2021-09-01 12:24:59.307000,select brand from results,aigner
18717358,f069bcad8a7019f8fc71088b6cceda89d34c293c20b42ee366f4bb4f672f82da,2021-09-01 12:24:59.267000,type in search field,aigner
18717358,f069bcad8a7019f8fc71088b6cceda89d34c293c20b42ee366f4bb4f672f82da,2021-09-01 12:24:57.330000,tap search field,
18717358,f069bcad8a7019f8fc71088b6cceda89d34c293c20b42ee366f4bb4f672f82da,2021-09-01 12:24:56.642000,select category,handbags
18717358,f069bcad8a7019f8fc71088b6cceda89d34c293c20b42ee366f4bb4f672f82da,2021-09-01 12:24:55.716000,expand menu,bags
18717358,f069bcad8a7019f8fc71088b6cceda89d34c293c20b42ee366f4bb4f672f82da,2021-09-01 12:24:54.796000,select universe,womenswear
18717358,f069bcad8a7019f8fc71088b6cceda89d34c293c20b42ee366f4bb4f672f82da,2021-09-01 12:24:53.701000,start deposit,
18717358,f069bcad8a7019f8fc71088b6cceda89d34c293c20b42ee366f4bb4f672f82da,2021-09-01 12:24:53.666000,tap add deposit,
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:42:01.046000,delete draft,
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:41:57.508000,tap back button,
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:40:48.744000,start condition & price,
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:40:48.597000,tap cta,next
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:40:44.157000,select condition,très bon état
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:40:41.539000,select step,condition_price
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:36:25.842000,select step,description
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:36:24.065000,confirm photos,
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:36:23.943000,tap cta,confirm this step
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:36:21.949000,upload photo,photo_5
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:35:54.848000,dismiss photo dialog,photo supplémentaire
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:35:54.694000,select library,photo supplémentaire
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:35:53.266000,add photo,photo supplémentaire
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:35:50.206000,upload photo,photo_4
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:35:25.955000,dismiss photo dialog,4ème photo (photo avec la boîte)
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:35:25.794000,select library,4ème photo (photo avec la boîte)
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:35:24.284000,add photo,4ème photo (photo avec la boîte)
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:35:21.698000,upload photo,photo_3
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:34:59.980000,dismiss photo dialog,3ème photo (photo détail)
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:34:59.844000,select library,3ème photo (photo détail)
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:34:58.164000,add photo,3ème photo (photo détail)
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:34:54.624000,upload photo,photo_2
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:34:32.259000,dismiss photo dialog,2ème photo (photo du poinçon)
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:34:32.135000,select library,2ème photo (photo du poinçon)
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:34:29.953000,add photo,2ème photo (photo du poinçon)
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:34:27.979000,upload photo,photo_1
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:29:46.769000,dismiss photo dialog,photo principale (photo en entier)
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:29:46.643000,select library,photo principale (photo en entier)
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:29:43.423000,add photo,photo principale (photo en entier)
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:29:35.139000,start photos,
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:29:34.983000,select step,photos
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:29:30.848000,tap draft deposit,
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:27:39.344000,confirm information,
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:27:28.243000,select field,couleur
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:27:11.520000,select field,matière
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:27:08.895000,start information,
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:27:08.735000,select step,informations
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:27:04.122000,create draft,boucles d'oreilles pour femme
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:26:57.250000,select brand from list,michaela frey
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:26:55.815000,scroll,"scroll distance: 60,89 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:26:55.015000,scroll,"scroll distance: 60,91 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:26:54.233000,scroll,"scroll distance: 60,93 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:26:52.755000,scroll,"scroll distance: 60,98 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:26:51.617000,scroll,"scroll distance: 61,01 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:26:50.164000,scroll,"scroll distance: 61,07 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:26:49.185000,scroll,"scroll distance: 61,17 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:26:44.680000,scroll,"scroll distance: 60,3 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:26:42.672000,scroll,"scroll distance: 59,41 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:26:33.888000,scroll,"scroll distance: 55,34 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:26:27.807000,scroll,"scroll distance: 52,27 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:26:26.134000,scroll,"scroll distance: 51,72 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:26:24.219000,scroll,"scroll distance: 50,92 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:26:19.772000,scroll,"scroll distance: 48,36 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:26:07.432000,scroll,"scroll distance: 32,06 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:26:05.870000,scroll,"scroll distance: 31,9 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:26:05.120000,scroll,"scroll distance: 31,88 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:26:04.587000,scroll,"scroll distance: 31,84 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:26:03.556000,scroll,"scroll distance: 31,78 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:26:02.268000,scroll,"scroll distance: 31,8 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:25:59.039000,scroll,"scroll distance: 31,89 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:25:57.691000,scroll,"scroll distance: 31,73 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:25:55.763000,scroll,"scroll distance: 31,67 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:25:52.761000,scroll,"scroll distance: 31,54 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:25:50.726000,scroll,"scroll distance: 31,25 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:25:49.627000,scroll,"scroll distance: 31,11 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:25:48.511000,scroll,"scroll distance: 30,99 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:25:47.421000,scroll,"scroll distance: 30,86 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:25:46.515000,scroll,"scroll distance: 30,74 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:25:45.160000,scroll,"scroll distance: 30,59 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:25:43.220000,scroll,"scroll distance: 30,28 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:25:41.450000,scroll,"scroll distance: 29,88 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:25:37.291000,scroll,"scroll distance: 27,13 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:25:34.588000,scroll,"scroll distance: 25,33 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:25:31.720000,scroll,"scroll distance: 23,76 %"
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:25:08.749000,select category,boucles d'oreilles
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:25:02.388000,expand menu,bijoux
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:24:54.257000,select universe,mode femme
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:24:50.086000,start deposit,
18717405,ae16ac2cda18f71d8ad0ce7793c32d8d41074f0193c5ca6814a3f0cfb13209ec,2021-09-01 12:24:49.891000,tap add deposit,
18717428,917a4b36f13cf0022d3fbf571bda0da7e9ffaebb9fc9092f5beba33a089111e7,2021-09-01 20:24:31.316000,tap back button,
18717428,917a4b36f13cf0022d3fbf571bda0da7e9ffaebb9fc9092f5beba33a089111e7,2021-09-01 20:24:25.672000,start information,
18717428,917a4b36f13cf0022d3fbf571bda0da7e9ffaebb9fc9092f5beba33a089111e7,2021-09-01 20:24:25.566000,select step,informations
18717428,917a4b36f13cf0022d3fbf571bda0da7e9ffaebb9fc9092f5beba33a089111e7,2021-09-01 20:24:23.135000,select step,description
18717428,917a4b36f13cf0022d3fbf571bda0da7e9ffaebb9fc9092f5beba33a089111e7,2021-09-01 20:24:08.044000,tap draft deposit,
18717428,917a4b36f13cf0022d3fbf571bda0da7e9ffaebb9fc9092f5beba33a089111e7,2021-09-01 16:27:20.906000,select step,condition_price
18717428,917a4b36f13cf0022d3fbf571bda0da7e9ffaebb9fc9092f5beba33a089111e7,2021-09-01 12:31:44.202000,delete draft,
18717428,917a4b36f13cf0022d3fbf571bda0da7e9ffaebb9fc9092f5beba33a089111e7,2021-09-01 12:28:44.237000,start condition & price,
18717428,917a4b36f13cf0022d3fbf571bda0da7e9ffaebb9fc9092f5beba33a089111e7,2021-09-01 12:28:44.163000,tap cta,next
18717428,917a4b36f13cf0022d3fbf571bda0da7e9ffaebb9fc9092f5beba33a089111e7,2021-09-01 12:28:42.382000,select condition,very good condition
18717428,917a4b36f13cf0022d3fbf571bda0da7e9ffaebb9fc9092f5beba33a089111e7,2021-09-01 12:28:34.790000,select field,printed
18717428,917a4b36f13cf0022d3fbf571bda0da7e9ffaebb9fc9092f5beba33a089111e7,2021-09-01 12:28:23.132000,select field,size
18717428,917a4b36f13cf0022d3fbf571bda0da7e9ffaebb9fc9092f5beba33a089111e7,2021-09-01 12:28:17.207000,select field,colour
18717428,917a4b36f13cf0022d3fbf571bda0da7e9ffaebb9fc9092f5beba33a089111e7,2021-09-01 12:28:12.935000,select field,sub-category
18717428,917a4b36f13cf0022d3fbf571bda0da7e9ffaebb9fc9092f5beba33a089111e7,2021-09-01 12:28:07.050000,create draft,women's dress
18717428,917a4b36f13cf0022d3fbf571bda0da7e9ffaebb9fc9092f5beba33a089111e7,2021-09-01 12:28:03.552000,select brand from results,ralph lauren
18717428,917a4b36f13cf0022d3fbf571bda0da7e9ffaebb9fc9092f5beba33a089111e7,2021-09-01 12:28:03.482000,type in search field,ralph lauren
18717428,917a4b36f13cf0022d3fbf571bda0da7e9ffaebb9fc9092f5beba33a089111e7,2021-09-01 12:28:00.077000,tap search field,
18717428,917a4b36f13cf0022d3fbf571bda0da7e9ffaebb9fc9092f5beba33a089111e7,2021-09-01 12:27:58.703000,select category,dresses
18717428,917a4b36f13cf0022d3fbf571bda0da7e9ffaebb9fc9092f5beba33a089111e7,2021-09-01 12:27:57.290000,expand menu,clothing
18717428,917a4b36f13cf0022d3fbf571bda0da7e9ffaebb9fc9092f5beba33a089111e7,2021-09-01 12:27:55.527000,select universe,womenswear
18717428,917a4b36f13cf0022d3fbf571bda0da7e9ffaebb9fc9092f5beba33a089111e7,2021-09-01 12:27:53.811000,start deposit,
18717428,917a4b36f13cf0022d3fbf571bda0da7e9ffaebb9fc9092f5beba33a089111e7,2021-09-01 12:27:53.758000,tap add deposit,
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:32:48.024000,delete draft,
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:32:44.445000,tap back button,
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:32:26.008000,dismiss photo dialog,4ème photo (photo détail)
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:32:25.973000,select camera,4ème photo (photo détail)
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:32:25.176000,add photo,4ème photo (photo détail)
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:32:24.102000,upload photo,photo_3
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:32:17.492000,dismiss photo dialog,3ème photo (photo de l'intérieur)
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:32:17.473000,select camera,3ème photo (photo de l'intérieur)
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:32:16.069000,add photo,3ème photo (photo de l'intérieur)
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:32:04.442000,upload photo,photo_2
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:31:55.754000,dismiss photo dialog,2ème photo (photo de face)
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:31:55.702000,select camera,2ème photo (photo de face)
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:31:54.013000,add photo,2ème photo (photo de face)
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:31:52.485000,upload photo,photo_1
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:31:42.945000,dismiss photo dialog,photo principale (photo de profil)
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:31:42.927000,select camera,photo principale (photo de profil)
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:31:41.967000,add photo,photo principale (photo de profil)
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:31:40.741000,start photos,
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:31:40.725000,select step,photos
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:31:39.431000,confirm information,
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:31:39.410000,tap cta,confirm this step
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:31:36.724000,select field,imprimé
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:31:32.874000,select field,couleur
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:31:30.394000,select field,matière
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:31:29.120000,start information,
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:31:29.096000,select step,informations
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:31:27.837000,create draft,chapeau.bonnet.gants pour enfant
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:22:05.680000,select brand from results,polo ralph lauren
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:22:05.660000,type in search field,polo ralph lauren
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:21:45.656000,tap search field,
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:21:44.261000,select category,bain
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:21:41.406000,expand menu,vêtements
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:21:38.912000,select universe,mode homme
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:21:37.358000,start deposit,
18717484,c99e6c8d731a383666f02c6ed129d0eaf45981941ea38d4d07145afddeb05a36,2021-09-01 12:21:37.321000,tap add deposit,
18717487,bb1d7af6fb3ec8e92a930ac50423b0a58bc1d5b6581edfa72932d7e6d4c35a6d,2021-09-01 12:32:36.135000,tap back button,
18717487,bb1d7af6fb3ec8e92a930ac50423b0a58bc1d5b6581edfa72932d7e6d4c35a6d,2021-09-01 12:32:23.236000,select step,condition_price
